time_bucket,pickup_zone_name,trip_count,mean_pickups_per_nominal_hour
late_night,Battery Park,1213,0.3323287671232877
late_night,Battery Park City,59635,16.338356164383562
late_night,Bay Ridge,5139,1.4079452054794521
late_night,Bay Terrace/Fort Totten,484,0.1326027397260274
late_night,Bayside,1333,0.3652054794520548
late_night,Bedford,15187,4.160821917808219
late_night,Bedford Park,2763,0.756986301369863
late_night,Bellerose,1464,0.4010958904109589
late_night,Belmont,1543,0.42273972602739723
late_night,Bensonhurst East,1275,0.3493150684931507
late_night,Bensonhurst West,1739,0.47643835616438357
late_night,Bloomfield/Emerson Hill,133,0.03643835616438356
late_night,Bloomingdale,27726,7.596164383561644
late_night,Boerum Hill,21747,5.9580821917808215
late_night,Borough Park,2271,0.6221917808219178
late_night,Breezy Point/Fort Tilden/Riis Beach,128,0.03506849315068493
late_night,Briarwood/Jamaica Hills,4206,1.1523287671232876
late_night,Brighton Beach,1066,0.29205479452054794
late_night,Broad Channel,91,0.02493150684931507
late_night,Bronx Park,319,0.0873972602739726
late_night,Bronxdale,1619,0.4435616438356164
late_night,Brooklyn Heights,18895,5.176712328767123
late_night,Brooklyn Navy Yard,4713,1.2912328767123287
late_night,Brownsville,6492,1.7786301369863013
late_night,Bushwick North,27575,7.554794520547945
late_night,Bushwick South,34678,9.500821917808219
late_night,Cambria Heights,1175,0.3219178082191781
late_night,Canarsie,7546,2.0673972602739727
late_night,Carroll Gardens,5911,1.6194520547945206
late_night,Central Harlem,52032,14.255342465753424
late_night,Central Harlem North,38042,10.422465753424657
late_night,Central Park,91859,25.166849315068493
late_night,Charleston/Tottenville,16,0.004383561643835616
late_night,Chinatown,37779,10.35041095890411
late_night,City Island,315,0.0863013698630137
late_night,Claremont/Bathgate,2132,0.5841095890410959
late_night,Clinton East,437392,119.83342465753425
late_night,Clinton Hill,12404,3.3983561643835616
late_night,Clinton West,82708,22.65972602739726
late_night,Co-Op City,3857,1.0567123287671232
late_night,Cobble Hill,4559,1.249041095890411
late_night,College Point,1687,0.4621917808219178
late_night,Columbia Street,1429,0.3915068493150685
late_night,Coney Island,2712,0.743013698630137
late_night,Corona,5516,1.5112328767123289
late_night,Country Club,255,0.06986301369863014
late_night,Crotona Park,79,0.021643835616438355
late_night,Crotona Park East,1833,0.5021917808219178
late_night,Crown Heights North,23749,6.506575342465753
late_night,Crown Heights South,5962,1.6334246575342466
late_night,Cypress Hills,4644,1.2723287671232877
late_night,DUMBO/Vinegar Hill,21887,5.996438356164384
late_night,Douglaston,670,0.18356164383561643
late_night,Downtown Brooklyn/MetroTech,18611,5.098904109589041
late_night,Dyker Heights,1314,0.36
late_night,East Chelsea,369560,101.24931506849315
late_night,East Concourse/Concourse Village,3774,1.033972602739726
late_night,East Elmhurst,37036,10.146849315068494
late_night,East Flatbush/Farragut,5799,1.5887671232876712
late_night,East Flatbush/Remsen Village,6467,1.7717808219178082
late_night,East Flushing,657,0.18
late_night,East Harlem North,43468,11.90904109589041
late_night,East Harlem South,61868,16.95013698630137
late_night,East New York,13846,3.7934246575342465
late_night,East New York/Pennsylvania Avenue,3630,0.9945205479452055
late_night,East Tremont,2728,0.7473972602739726
late_night,East Village,659331,180.6386301369863
late_night,East Williamsburg,38569,10.566849315068493
late_night,Eastchester,1871,0.5126027397260274
late_night,Elmhurst,15385,4.215068493150685
late_night,Elmhurst/Maspeth,4431,1.213972602739726
late_night,Eltingville/Annadale/Prince's Bay,13,0.003561643835616438
late_night,Erasmus,5258,1.4405479452054795
late_night,Far Rockaway,2122,0.5813698630136986
late_night,Financial District North,126835,34.74931506849315
late_night,Financial District South,57311,15.701643835616439
late_night,Flatbush/Ditmas Park,11025,3.0205479452054793
late_night,Flatiron,246847,67.62931506849316
late_night,Flatlands,5105,1.3986301369863015
late_night,Flushing,7443,2.0391780821917806
late_night,Flushing Meadows-Corona Park,16054,4.398356164383562
late_night,Fordham South,1508,0.41315068493150686
late_night,Forest Hills,10406,2.850958904109589
late_night,Forest Park/Highland Park,294,0.08054794520547945
late_night,Fort Greene,25293,6.92958904109589
late_night,Fresh Meadows,985,0.26986301369863014
late_night,Garment District,188820,51.73150684931507
late_night,Glen Oaks,1229,0.3367123287671233
late_night,Glendale,2464,0.675068493150685
late_night,Governor's Island/Ellis Island/Liberty Island,2,0.000547945205479452
late_night,Gowanus,5565,1.5246575342465754
late_night,Gramercy,290809,79.67369863013698
late_night,Gravesend,878,0.24054794520547945
late_night,Great Kills,30,0.00821917808219178
late_night,Green-Wood Cemetery,57,0.015616438356164384
late_night,Greenpoint,36671,10.046849315068494
late_night,Greenwich Village North,234633,64.28301369863014
late_night,Greenwich Village South,395839,108.44904109589041
late_night,Grymes Hill/Clifton,85,0.023287671232876714
late_night,Hamilton Heights,25501,6.986575342465754
late_night,Hammels/Arverne,1850,0.5068493150684932
late_night,Heartland Village/Todt Hill,85,0.023287671232876714
late_night,Highbridge,2749,0.7531506849315068
late_night,Highbridge Park,283,0.07753424657534247
late_night,Hillcrest/Pomonok,2131,0.5838356164383561
late_night,Hollis,1396,0.38246575342465755
late_night,Homecrest,1358,0.37205479452054796
late_night,Howard Beach,2290,0.6273972602739726
late_night,Hudson Sq,78197,21.423835616438357
late_night,Hunts Point,2088,0.572054794520548
late_night,Inwood,6572,1.8005479452054796
late_night,Inwood Hill Park,511,0.14
late_night,JFK Airport,698225,191.2945205479452
late_night,Jackson Heights,22115,6.058904109589041
late_night,Jamaica,22366,6.127671232876712
late_night,Jamaica Bay,23,0.006301369863013699
late_night,Jamaica Estates,1849,0.5065753424657534
late_night,Kensington,2347,0.643013698630137
late_night,Kew Gardens,3181,0.8715068493150685
late_night,Kew Gardens Hills,1761,0.48246575342465753
late_night,Kingsbridge Heights,1717,0.4704109589041096
late_night,Kips Bay,144415,39.56575342465754
late_night,LaGuardia Airport,359505,98.4945205479452
late_night,Laurelton,1472,0.40328767123287673
late_night,Lenox Hill East,120893,33.1213698630137
late_night,Lenox Hill West,210900,57.78082191780822
late_night,Lincoln Square East,389346,106.67013698630137
late_night,Lincoln Square West,79295,21.724657534246575
late_night,Little Italy/NoLiTa,236656,64.8372602739726
late_night,Long Island City/Hunters Point,38919,10.662739726027397
late_night,Long Island City/Queens Plaza,14264,3.907945205479452
late_night,Longwood,1554,0.42575342465753424
late_night,Lower East Side,370402,101.48
late_night,Madison,1055,0.28904109589041094
late_night,Manhattan Beach,1002,0.2745205479452055
late_night,Manhattan Valley,56805,15.563013698630137
late_night,Manhattanville,15197,4.163561643835616
late_night,Marble Hill,699,0.1915068493150685
late_night,Marine Park/Floyd Bennett Field,260,0.07123287671232877
late_night,Marine Park/Mill Basin,2315,0.6342465753424658
late_night,Mariners Harbor,51,0.013972602739726028
late_night,Maspeth,11431,3.131780821917808
late_night,Meatpacking/West Village West,215003,58.904931506849316
late_night,Melrose South,4208,1.152876712328767
late_night,Middle Village,2698,0.7391780821917808
late_night,Midtown Center,530972,145.4717808219178
late_night,Midtown East,337691,92.51808219178082
late_night,Midtown North,313780,85.96712328767123
late_night,Midtown South,333129,91.26821917808219
late_night,Midwood,1585,0.43424657534246575
late_night,Morningside Heights,63879,17.50109589041096
late_night,Morrisania/Melrose,2844,0.7791780821917809
late_night,Mott Haven/Port Morris,10350,2.835616438356164
late_night,Mount Hope,3042,0.8334246575342465
late_night,Murray Hill,299798,82.13643835616439
late_night,Murray Hill-Queens,1286,0.35232876712328765
late_night,New Dorp/Midland Beach,60,0.01643835616438356
late_night,Newark Airport,898,0.24602739726027398
late_night,North Corona,3964,1.0860273972602739
late_night,Norwood,1930,0.5287671232876713
late_night,Oakland Gardens,651,0.17835616438356164
late_night,Oakwood,38,0.010410958904109589
late_night,Ocean Hill,8049,2.205205479452055
late_night,Ocean Parkway South,524,0.14356164383561643
late_night,Old Astoria,9282,2.543013698630137
late_night,Outside of NYC,8826,2.418082191780822
late_night,Ozone Park,2369,0.6490410958904109
late_night,Park Slope,23854,6.535342465753424
late_night,Parkchester,2523,0.6912328767123288
late_night,Pelham Bay,852,0.23342465753424657
late_night,Pelham Bay Park,196,0.0536986301369863
late_night,Pelham Parkway,1484,0.40657534246575344
late_night,Penn Station/Madison Sq West,394573,108.10219178082191
late_night,Port Richmond,28,0.007671232876712329
late_night,Prospect Heights,8453,2.3158904109589042
late_night,Prospect Park,1203,0.32958904109589043
late_night,Prospect-Lefferts Gardens,11809,3.235342465753425
late_night,Queens Village,3539,0.9695890410958904
late_night,Queensboro Hill,1219,0.333972602739726
late_night,Queensbridge/Ravenswood,6222,1.7046575342465753
late_night,Randalls Island,603,0.1652054794520548
late_night,Red Hook,4355,1.1931506849315068
late_night,Rego Park,3405,0.9328767123287671
late_night,Richmond Hill,9354,2.5627397260273974
late_night,Ridgewood,10166,2.785205479452055
late_night,Rikers Island,5,0.0013698630136986301
late_night,Riverdale/North Riverdale/Fieldston,998,0.27342465753424655
late_night,Rockaway Park,754,0.20657534246575343
late_night,Roosevelt Island,1812,0.4964383561643836
late_night,Rosedale,1805,0.4945205479452055
late_night,Rossville/Woodrow,16,0.004383561643835616
late_night,Saint Albans,3891,1.066027397260274
late_night,Saint George/New Brighton,74,0.020273972602739727
late_night,Saint Michaels Cemetery/Woodside,519,0.1421917808219178
late_night,Schuylerville/Edgewater Park,2601,0.7126027397260274
late_night,Seaport,47734,13.077808219178083
